,time,summary,title,trend
179,2019-12-13,"['...Farmers', 'of', 'America.', '(NYT)', 'Don’t', 'sweat', 'it', 'While', 'most', 'retailers', 'have', 'had', 'a', 'hard', 'time', 'shifting', 'their', 'goods,', 'sportswear', 'brand...']","['Nestlé’s', 'game', 'of', 'cones']",UP
180,2019-12-13,"['...worked', 'at', 'Colombian', 'airline', 'Avianca', 'and', 'Mexican', 'phone', 'giant', 'América', 'Móvil.', 'In', 'the', 'third', 'quarter,', 'the', 'company,', 'which...']","['Mexico’s', 'Grupo', 'Lala', 'chief', 'to', 'join', 'JAB', 'beverages', 'arm']",UP
181,2019-12-13,"['...,', 'New', 'York,', 'Paris,', 'Frankfurt', 'and', 'destinations', 'in', 'Latin', 'America', 'and', 'Africa,', 'such', 'as', 'Cape', 'Town', 'and', 'Rio', 'de', 'Janeiro.', 'The...']","['Australia’s', 'Qantas', 'chooses', 'Airbus', 'over', 'Boeing', 'for', 'longest', 'routes']",UP
182,2019-12-13,"['...strip', 'out', 'volatile', 'items', 'like', 'autos,', 'petrol', 'and', 'building', 'materials,', 'rose', 'just', '0.1', 'per', 'cent,', 'falling', 'shy', 'of', 'economists...']","['US', 'retail', 'sales', 'miss', 'the', 'mark', 'in', 'November']",UP
183,2019-12-13,"['...memories', 'of', 'my', 'early', 'school', 'years.', 'I', 'grew', 'up', 'in', 'Madras', '(now', 'Chennai),', 'southern', 'India,', 'in', 'the', '1960s.', 'I', 'have', 'to...']","['Letter:', 'Libraries’', 'essential', 'service']",UP
184,2019-12-13,"['...they', 'themselves', 'had', 'defeated', 'and', 'expelled', 'the', 'Dutch', 'East', 'India', 'Company', 'from', 'the', 'island', 'which', 'it', 'had', 'held', 'as', 'a', 'colony...']","['Letter:', 'China’s', 'claim', 'on', 'Taiwan', 'goes', 'back', 'centuries']",UP
185,2019-12-13,"['...,', 'India', 'and', 'China.', 'Of', 'the', 'talks,', 'those', 'with', 'Mr', 'Stroll', 'are', 'at', 'the', 'most', 'advanced', 'level,', 'one', 'of', 'the', 'people', 'added.', 'Shares', 'in...']","['Aston', 'Martin', 'in', 'talks', 'to', 'raise', 'equity', 'capital']",UP
186,2019-12-13,"['...needed', 'to', 'strike', 'deals', 'with', 'new', 'partners', 'such', 'as', 'the', 'US', 'or', 'India.', 'This', 'may', 'not', 'be', 'optimal', 'in', 'the', 'long', 'run', 'but...']","['Victory', 'for', 'Conservative', 'agenda', 'sets', 'the', 'UK', 'on', 'course', 'to', 'boom']",UP
187,2019-12-13,"['...British', 'out', 'of', 'India.', 'Specific', 'targets', '—', 'the', 'fossil-fuel', 'industries', 'perhaps', '—', 'might', 'give', 'the', 'protests', 'more', 'purpose...']","['You', 'win', 'some,', 'you', 'glue', 'some:', 'how', 'Extinction', 'Rebellion', 'got', 'stuck']",UP
188,2019-12-13,"['Riots', 'have', 'erupted', 'across', 'north-eastern', 'India', 'in', 'protest', 'against', 'a', 'contentious', 'citizenship', 'law', 'that', 'locals', 'say...']","['Riots', 'break', 'out', 'in', 'India', 'against', 'contentious', 'citizenship', 'law']",UP
189,2019-12-13,"['...the', 'FT', 'reported', 'that', 'Paytm,', 'the', 'most', 'valuable', 'start-up', 'in', 'India,', 'is', 'facing', 'some', 'strong', 'headwinds.', 'Not', 'to', 'mention,', 'of...']","['Nestlé’s', 'game', 'of', 'cones']",UP
190,2019-12-13,"['...,', 'some', 'Gulf', 'states,', 'India,', 'Turkey,', 'regional', 'bodies', 'and', 'private', 'sector', 'entities', 'are', 'joining', 'the', 'US,', 'Russia', 'and', 'others...']","['Climate', 'change', 'raises', 'the', 'geopolitical', 'temperature']",UP
191,2019-12-13,"['...service', '$1.1bn', 'of', 'debt,', 'handing', 'Beijing', 'a', 'strategic', 'outpost', 'on', 'a', 'key', 'commercial', 'and', 'military', 'waterway', 'close', 'to', 'rival', 'India...']","['Should', 'poor', 'countries', 'welcome', 'Beijing’s', 'money?']",UP
192,2019-12-12,"['...oldest', 'retailers.', 'Mr', 'Baker', 'and', 'his', 'backers,', 'which', 'include', 'the', 'Abu', 'Dhabi', 'government’s', 'investment', 'vehicle', 'and', 'private...']","['Fur', 'flies', 'in', 'battle', 'for', 'control', 'of', 'Hudson’s', 'Bay']",DOWN
193,2019-12-12,"['...includes', 'Häagen-Dazs', 'for', '$4bn', 'in', 'cash', 'into', 'a', 'private', 'equity-backed', 'vehicle.', 'The', 'move', 'is', 'the', 'latest', 'divestment', 'undertaken...']","['Opening', 'Quote:', 'Turnround', 'Thursday:', 'Dixons', 'Carphone', 'and', 'Superdry', 'give', 'updates']",DOWN
194,2019-12-12,"['...knowledge', 'of', 'the', 'matter.', 'Global', 'co-ordinators', 'including', 'Bank', 'of', 'America,', 'Citigroup,', 'Credit', 'Suisse,', 'JPMorgan,', 'Goldman', 'Sachs...']","['Saudi', 'Aramco', 'touches', '$2tn', 'valuation', 'on', 'second', 'day', 'of', 'trading']",DOWN
195,2019-12-12,"['This', 'has', 'been', 'a', 'banner', 'year', 'for', 'Brazilian', 'equities,', 'crowned', 'this', 'week', 'by', 'the', 'initial', 'public', 'offering', 'in', 'New', 'York', 'of', 'XP...']","['Foreign', 'investors', 'cast', 'shadow', 'over', 'bumper', 'Brazilian', 'markets']",DOWN
196,2019-12-12,"['...started', 'by', 'pointing', 'out', 'that,', 'in', 'America,', '“the', 'consumer', 'part', 'of', 'the', 'economy', 'looks', 'pretty', 'good.”', 'Quite', 'so:', 'the', 'so-called...']","['Can', 'consumer', 'spending', 'overcome', 'corporate', 'gloom?']",DOWN
197,2019-12-12,"['...over', 'trade', 'in', 'North', 'America,', 'the', 'FT’s', 'James', 'Politi', 'writes.', 'More', 'in', 'Trade', 'Secrets,', 'our', 'must-read', 'daily', 'briefing', 'for', 'the...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
198,2019-12-12,"['...immigrants;', 'an', 'America', 'First', 'proponent', 'who', 'outsourced', 'his', 'clothing', 'line', 'to', 'Mexico.', 'Most', 'importantly,', 'they', 'discovered', 'that...']","['Trump', 'out', 'of', 'bounds', '—', 'two', 'books', 'explore', 'a', 'depraved', 'administration']",DOWN
199,2019-12-12,"['When', 'Juan', 'Guaidó', 'burst', 'on', 'to', 'Venezuela’s', 'political', 'stage', 'in', 'January,', 'declaring', 'himself', 'interim', 'president', 'in', 'front', 'of...']","['Setbacks', 'pile', 'up', 'for', 'Venezuela', 'opposition', 'leader', 'Guaidó']",DOWN
200,2019-12-12,"['...primacy.', 'If', 'America', 'wants', 'to', 'win', 'this', 'race,', 'it', 'will', 'need', 'to', 'raise', 'its', 'game.', 'Work', '&', 'Careers', 'Investors', 'see', 'husband', 'and...']","['Opening', 'Quote:', 'Turnround', 'Thursday:', 'Dixons', 'Carphone', 'and', 'Superdry', 'give', 'updates']",DOWN
201,2019-12-12,"['...reported', 'in', 'October', 'that', 'Citigroup,', 'Credit', 'Suisse', 'and', 'Bank', 'of', 'America', 'were', 'among', 'the', 'banks', 'working', 'to', 'take', 'Ucommune', 'public...']","['PingAn’s', 'OneConnect', 'cuts', 'valuation', 'in', 'blow', 'for', 'SoftBank']",DOWN
202,2019-12-12,"['...over', 'trade', 'in', 'North', 'America,', 'the', 'FT’s', 'James', 'Politi', 'writes.', 'More', 'in', 'Trade', 'Secrets,', 'our', 'must-read', 'daily', 'briefing...']","['Eastern', 'EU', 'governments', 'demand', 'price', 'for', 'climate', 'neutrality']",DOWN
203,2019-12-12,"['...manufactured', 'items.', 'This', 'contrasts', 'sharply', 'with', 'much', 'of', 'the', 'rest', 'of', 'Latin', 'America,', 'which', 'relies', 'more', 'heavily', 'on', 'extractive...']","['High-flyer', 'Mexico', 'under', 'pressure']",DOWN
204,2019-12-12,"['...supply', 'crunch.', 'The', 'metal,', 'which', 'is', 'used', 'to', 'reduce', 'harmful', 'emissions', 'in', 'cars', 'with', 'petrol', 'engines,', 'rose', '$20', 'to...']","['Palladium', 'hits', 'record', 'high', 'amid', 'South', 'Africa', 'power', 'cuts']",DOWN
205,2019-12-12,"['...Opec', 'crisis', 'sent', 'petrol', 'prices', 'soaring,', 'the', 'average', 'US', 'car', 'managed', '15', 'miles', 'to', 'the', 'gallon;', 'today', 'that', 'figure', 'is', '25', '(and...']","['Investment', 'does', 'not', 'have', 'to', 'ruin', 'the', 'planet']",DOWN
206,2019-12-12,"['...Saint', 'Joan,', 'the', 'third', 'lived', 'for', 'a', 'while', 'in', 'India', 'and', 'was', 'fascinated', 'by', 'the', 'music', 'there,', 'the', 'fourth', 'experimented', 'with', 'new...']","['Jurowski', 'conducts', 'a', 'rare', 'performance', 'of', 'Foulds’s', 'bold,', 'brash', 'Dynamic', 'Triptych']",DOWN
207,2019-12-12,"['...India.', 'They', 'have', 'been', 'nesting', 'in', 'Britain', 'since', '2010.As', 'a', 'keen', 'birder', '—', 'I', 'have', 'logged', 'more', 'than', '2,300', 'of', 'the', 'world’s', '10,000...']","['Investment', 'does', 'not', 'have', 'to', 'ruin', 'the', 'planet']",DOWN
208,2019-12-12,"['...Serious', 'Fraud', 'Office', 'probe,', 'De', 'La', 'Rue', 'disclosed', 'in', 'July.', 'In', 'India,', 'De', 'La', 'Rue', 'had', 'earlier', 'lost', 'one', 'of', 'its', 'most', 'profitable...']","['This', 'company', 'can', 'print', 'money', 'but', 'not', 'make', 'it']",DOWN
209,2019-12-12,"['...way,', 'with', '266', 'fintech', 'start-ups.', 'India', 'is', 'second', 'with', '190', 'while', 'south-east', 'Asia', 'ranks', 'third', 'with', '183.', 'Some', '44', 'are', 'in...']","['Fintech:', 'the', 'rise', 'of', 'the', 'Asian', '‘super', 'app’']",DOWN
210,2019-12-11,"['...less', 'than', '1', 'per', 'cent', 'of', 'all', 'vehicle', 'miles', 'travelled,', 'yet', 'have', '“added', 'further', 'congestion,', 'more', 'emissions,', 'and', 'potentially...']","['Transportation', 'is', '‘broken’', '—', 'head', 'of', 'GM’s', 'driverless', 'car', 'unit']",DOWN
211,2019-12-11,"['...vehicle,', 'creating', 'a', 'stronger', 'challenger', 'to', 'Unilever', 'in', 'the', 'frozen', 'dessert', 'category.', 'The', 'deal', 'will', 'boost', 'the', 'size', 'and...']","['Nestlé', 'to', 'sell', 'Häagen-Dazs', 'ice', 'cream', 'business', 'for', '$4bn']",DOWN
212,2019-12-11,"['...zone', 'for', 'journalists.', 'Only', 'a', 'couple', 'of', 'newspaper', 'journalists', 'and', 'regional', 'media', 'have', 'been', 'allowed', 'on', 'the', 'vehicle', '—', 'and...']","['Welcome', 'to', 'the', 'weird', 'world', 'of', 'the', 'election', 'battlebus']",DOWN
213,2019-12-11,"['...had', 'secured', '$71m', 'in', 'a', 'Series', 'C', 'round', 'of', 'financing', 'from', 'Country', 'Garden', 'Venture', 'Capital,', 'a', 'private', 'equity', 'vehicle', 'of...']","['Paytm', 'pain:', 'India’s', 'biggest', 'unicorn', 'hits', 'headwinds']",DOWN
214,2019-12-11,"['...Mr', 'Boucher.', '“This', 'would', 'be', 'a', 'government', 'guaranteed', 'savings', 'vehicle', 'with', 'better', 'yield.”', 'These', 'ideas', 'have', 'already...']","['Moral', 'Money:', 'Al', 'Gore', 'blasts', 'BlackRock,', 'Brussels', 'breakdown,', 'rewild', 'the', 'UK']",DOWN
215,2019-12-11,"['...Investment', 'Fund', 'which', 'is', 'due', 'to', 'receive', 'the', 'proceeds', 'from', 'the', 'IPO.', 'The', 'PIF', 'is', 'the', 'crown', 'prince’s', 'main', 'vehicle...']","['Saudi', 'Aramco', 'shares', 'jump', '10%', 'in', 'oil', 'group’s', 'trading', 'debut']",DOWN
216,2019-12-11,"['...interested', 'in', 'the', 'A-share', 'market', 'as', 'a', 'vehicle', 'to', 'invest', 'in', 'China,', 'and', 'I', 'have', 'been', 'involved', 'in', 'China', 'since', 'the...']","['Fund', 'managers', 'shun', 'Saudi,', 'China', 'upgrades']",DOWN
217,2019-12-11,"['...favour.India’s', 'Tata', 'Motors,', 'for', 'instance,', 'has', 'gone', 'from', '42', 'per', 'cent', 'of', 'funds', 'owning', 'it', 'in', '2015', 'to', 'just', '3.6', 'per...']","['Fund', 'managers', 'shun', 'Saudi,', 'China', 'upgrades']",DOWN
218,2019-12-11,"['...shelter', 'indices.', 'Meanwhile,', 'so-called', 'core', 'consumer', 'prices', 'that', 'strip', 'out', 'volatile', 'items', 'like', 'food', 'and', 'petrol', 'climbed', '0.2...']","['US', 'consumer', 'prices', 'exceed', 'forecasts', 'ahead', 'of', 'Fed', 'meeting']",DOWN
219,2019-12-11,"['...rose', '18', 'per', 'cent', 'to', '$1.4bn.', 'The', 'value', 'of', 'its', 'equity', 'stake', 'in', 'Puma', 'Energy,', 'the', 'debt-laden', 'fuel', 'storage', 'and', 'petrol...']","['Trafigura', 'cuts', 'staff', 'payments', 'as', 'profits', 'flatline']",DOWN
220,2019-12-11,"['...supplier.', '2.', 'India', 'gets', 'personal', 'on', 'data', 'access', 'India', 'has', 'proposed', 'its', 'first', 'major', 'law', 'on', 'the', 'use', 'and...']","['Competition', 'on', 'the', 'menu', 'for', 'Amazon']",DOWN
221,2019-12-11,"['After', 'independence', 'and', 'partition', 'in', '1947,', 'India', 'was', 'established', 'on', 'the', 'principle', 'of', 'secular', 'democracy.', 'While', 'Pakistan’s...']","['India’s', 'citizenship', 'bill', 'puts', 'secularism', 'at', 'risk']",DOWN
222,2019-12-11,"['India', 'has', 'passed', 'a', 'controversial', 'law', 'offering', 'fast-track', 'citizenship', 'to', 'non-Muslims', 'from', 'neighbouring', 'Muslim-majority...']","['India', 'passes', 'citizenship', 'law', 'giving', 'preference', 'to', 'non-Muslims']",DOWN
223,2019-12-11,"['...,', 'Turkey', 'and', 'Russia.', 'Its', 'Asian', 'destinations', 'also', 'include', 'China,', 'India,', 'Thailand', 'and', 'Malaysia.', 'The', 'US', 'hopes', 'the', 'sanctions...']","['US', 'hits', 'Iran’s', 'biggest', 'airline', 'and', 'shipping', 'group', 'with', 'sanctions']",DOWN
224,2019-12-11,"['India', 'has', 'proposed', 'its', 'first', 'major', 'law', 'on', 'the', 'use', 'and', 'control', 'of', 'its', 'citizens’', 'personal', 'data,', 'a', 'controversial', 'piece', 'of...']","['India', 'proposes', 'first', 'major', 'data', 'protection', 'law']",DOWN
225,2019-12-11,"['...India', 'in', 'areas', 'such', 'as', 'AI', 'and', 'the', 'internet', 'of', 'things.', 'The', 'Japanese', 'investors', 'will', 'work', 'to', 'link', 'enterprises', 'at', 'home', 'with...']","['Paytm', 'pain:', 'India’s', 'biggest', 'unicorn', 'hits', 'headwinds']",DOWN
226,2019-12-11,"['...”.Fund', 'managers’', 'largest', 'country', 'overweight', 'position,', 'according', 'to', 'the', 'Copley', 'data,', 'is', 'India,', 'but', 'even', 'here', 'the...']","['Fund', 'managers', 'shun', 'Saudi,', 'China', 'upgrades']",DOWN
227,2019-12-11,"['...widely', 'adopted.', 'India', 'now', 'hosts', 'a', 'variety', 'of', 'competing', 'payments', 'apps', 'including', 'deep-pocketed', 'rivals', 'such', 'as', 'Amazon', 'Pay...']","['India’s', 'highest', 'valued', 'startup', 'Paytm', 'struggles', 'in', 'crowded', 'field']",DOWN
228,2019-12-10,"['...than', 'incumbents.', 'The', 'ride', 'needs', 'to', 'pay', 'for', 'the', 'cost', 'of', 'a', 'vehicle,', 'driver,', 'fuel', 'and', 'business', 'expenses.', 'Uber', 'does', 'not...']","['Uber:', 'steer', 'clear']",DOWN
229,2019-12-10,"['...smartphones', 'make', 'close', 'to', '1', 'per', 'cent', 'of', 'the', 'Chinese', 'market,', 'down', 'from', '20', 'per', 'cent', 'in', '2013,', 'while', 'Hyundai’s', 'vehicle', 'sales...']","['China’s', 'secret', 'trade', 'weapon:', 'its', 'tourists']",DOWN
230,2019-12-10,"['...ratchets', 'up', 'pressure', 'on', 'international', 'brands', 'such', 'as', 'Ford', 'and', 'Peugeot.', 'Passenger', 'vehicle', 'sales', 'dropped', '5.4', 'per', 'cent', 'in...']","['China', 'car', 'market', 'set', 'for', 'second', 'year', 'of', 'declining', 'sales']",DOWN
231,2019-12-10,"['...comes', 'a', 'day', 'after', 'Prosus,', 'Naspers’', 'Dutch-listed', 'investment', 'vehicle,', 'lifted', 'its', 'bid', 'to', 'buy', 'Just', 'East', 'to', 'slightly', 'above', '£5bn...']","['Just', 'Eat', 'rejects', 'sweetened', 'Naspers', 'takeover', 'bid']",DOWN
232,2019-12-10,"['...,', 'its', 'autonomous', 'vehicle', 'subsidiary,', 'and', 'competitor', 'Honda', 'to', 'develop', 'the', 'next', 'generation', 'of', 'AVs.', 'The', 'legal', 'team', 'created', 'a...']","['Ranking:', 'Enabling', 'Business', 'Growth', 'and', 'Transformation']",DOWN
233,2019-12-10,"['...vehicle', 'safety', 'expertise', 'to', 'work', 'with', 'company', 'engineers', 'to', 'help', 'develop', 'autonomous', 'vehicles', 'that', 'meet', 'US', 'safety', 'standards...']","['Ranking:', 'New', 'Products', 'and', 'Services']",DOWN
234,2019-12-10,"['...investment', 'vehicle', 'to', 'help', 'fund', 'reforestation', 'projects,', 'raising', '$2m', 'to', 'support', '1,500', 'acres', 'of', 'land', 'in', 'North...']","['Ranking:', 'Accessing', 'New', 'Markets', 'and', 'Capital']",DOWN
235,2019-12-10,"['...-house', 'lawyers', 'advised', 'Argo', 'AI,', 'the', 'autonomous', 'vehicle', 'start-up,', 'on', 'the', 'launch', 'of', 'the', 'Argo', 'AI', 'Center', 'for', 'Autonomous...']","['Female', 'lawyers:', 'initiatives', 'to', 'break', 'through', 'career', 'barriers']",DOWN
236,2019-12-10,"['...called', 'on', 'to', 'represent', 'vehicle', 'makers', 'targeted', 'in', 'the', 'wake', 'of', 'emissions', 'scandals.', 'In', '2017,', 'Fiat', 'Chrysler', 'faced', 'allegations...']","['A', 'dawn', 'raid', 'by', 'the', 'FBI', 'on', 'a', 'company:', 'what', 'happened', 'next']",DOWN
237,2019-12-10,"['...vehicle', 'production.', 'German', 'groups', 'Daimler,', 'the', 'owner', 'of', 'Mercedes-Benz,', 'and', 'Volkswagen', 'brand', 'Audi', 'are', 'cutting', '20,000', 'roles...']","['Valeo', 'chief', 'says', 'China’s', 'car', 'market', 'slump', 'has', 'bottomed', 'out']",DOWN
238,2019-12-10,"['...26', 'per', 'cent.', 'Scout24', 'said', 'last', 'month', 'that', 'the', 'business', 'was', 'the', 'largest', 'Europe-wide', 'online', 'vehicle', 'platform,', 'with', 'a...']","['Australia’s', 'Carsales.com', 'joins', 'groups', 'circling', 'Scout24’s', 'auto', 'unit']",DOWN
239,2019-12-10,"['...government', 'agencies', 'and', 'owners', 'of', 'its', 'diesel', 'vehicles', 'that', 'were', 'judged', 'not', 'to', 'comply', 'with', 'rules', 'on', 'emissions....']","['A', 'dawn', 'raid', 'by', 'the', 'FBI', 'on', 'a', 'company:', 'what', 'happened', 'next']",DOWN
240,2019-12-10,"['...activities', 'have', 'also', 'been', 'under', 'investigation', 'in', 'France,', 'Belgium,', 'Argentina,', 'India', 'and', 'Spain,', 'among', 'others.', 'In...']","['HSBC', 'to', 'pay', '$192m', 'penalty', 'in', 'US', 'tax', 'evasion', 'case']",DOWN
241,2019-12-10,"['...of', 'the', 'chief', 'technology', ""officer's"", 'reporting', 'line,', 'with', 'labs', 'in', 'Singapore,', 'India', 'and', 'the', 'US.', 'The', 'lab', 'is', 'one', 'of', 'the...']","['Ranking:', 'New', 'Business', 'and', 'Service', 'Delivery', 'Models']",DOWN
242,2019-12-10,"['...hardship', 'are', 'increasingly', 'common', 'in', 'rural', 'India,', 'where', 'families', 'who', 'were', 'being', 'lifted', 'out', 'of', 'poverty', 'by', 'rapid', 'economic...']","['Indian', 'poor', 'grow', 'hungrier', 'under', 'Modi', 'as', 'economy', 'slows']",DOWN
243,2019-12-09,"['...,', 'Mr', 'Benamor’s', 'investment', 'vehicle,', 'declined', 'to', 'comment.', 'Mr', 'Benamor,', 'who', 'owns', '61', 'per', 'cent', 'of', 'Amigo,', 'quit', 'the', 'board', 'shortly...']","['Subprime', 'lender', 'Amigo’s', 'chief', 'executive', 'and', 'chairman', 'quit']",UP
244,2019-12-09,"['...composer,', 'it’s', 'worrying.', 'Even', 'when', 'it', 'transpires', 'that', 'the', 'internet', 'is', 'blocked', 'due', 'to', 'protests', 'in', 'Iran', 'over', 'petrol', 'prices...']","['Mehdi', 'Rajabian:', 'songs', 'of', 'sorrow', 'and', 'liberation']",UP
245,2019-12-09,"['...create', 'enormous', 'problems”,', 'said', 'Raghuram', 'Rajan,', 'former', 'governor', 'of', 'the', 'Reserve', 'Bank', 'of', 'India.', '“I', 'think', 'he', 'was', 'broadly...']","['Central', 'bankers', 'pay', 'tribute', 'to', 'Paul', 'Volcker']",UP
246,2019-12-09,"['...fawning', 'and', 'self-congratulation', 'among', 'India’s', 'business', 'and', 'political', 'elites.', 'But', 'with', 'India', 'in', 'the', 'grip', 'of', 'a...']","['Indian', 'business', 'breaks', 'ranks', 'as', 'economic', 'strain', 'takes', 'its', 'toll']",UP
247,2019-12-09,"['...their', 'argument,', 'that', 'India', 'and', 'China', '--', 'two', 'countries', 'that', 'have', 'banned', 'crypto', '--', 'will', 'decide', 'to', 'do', 'a', 'volte-face', 'and...']","['State-backed', 'crypto', 'is', 'a', 'contradiction']",UP
248,2019-12-09,"['...column:', '‘Romantic', 'triangle’', 'between', 'the', 'EU,', 'the', 'US', 'and', 'China', 'looms', '/', 'From', 'Armen', 'Martirosyan,', 'Ambassador', 'of', 'Armenia', 'to...']","['Why', 'Europe', 'will', 'choose', 'the', 'US', 'over', 'China']",UP
249,2019-12-09,"['...,', 'Canada;', 'Odessa', 'in', 'Ukraine;', 'and', 'Hyderabad', 'in', 'India,', 'as', 'well', 'as', 'London’s', 'Moorfields', 'eye', 'hospital', 'and', 'the', 'UCL', 'Institute', 'of...']","['Gene', 'therapy', 'offers', 'new', 'vision', 'to', 'battle', 'blindness']",UP
250,2019-12-09,"['...faster-growing', 'economies', 'such', 'as', 'India,', 'and', 'private', 'markets,', 'mostly', 'private', 'equity,', 'are', 'where', 'Calpers', 'can', 'generate...']","['Calpers', 'investment', 'chief', 'talks', 'about', 'private', 'equity', 'and', 'yoga']",UP
251,2019-12-06,"['...economy,', 'faces', 'particular', 'challenges.', 'Vehicle', 'production', 'in', 'the', 'country', 'slumped', '5.6', 'per', 'cent', 'from', 'September', 'to', 'October...']","['German', 'industry', 'hit', 'by', 'biggest', 'downturn', 'since', '2009']",UP
252,2019-12-06,"['...that', 'became', 'a', 'vehicle', 'for', 'staff', 'grievances;', 'and', 'sharing', 'problems', 'with', 'customers.', 'It', 'is', 'easy', 'to', 'mock', 'exotic', 'initiatives...']","['Book', 'review:', 'Trailblazer', 'by', 'Marc', 'Benioff']",UP
253,2019-12-06,"['...vehicle', 'that', 'encourages', 'his', 'homeland', 'to', 'embrace', 'a', 'free', 'press', 'and', 'transparent', 'elections.', 'Exile,', 'however,', 'is', 'a', 'gag.', '“It’s...']","['Oligarch-turned-activist', 'Mikhail', 'Khodorkovsky', 'on', 'the', 'film', 'about', 'his', 'life', 'Citizen', 'K']",UP
254,2019-12-06,"['...car', 'crashes.', 'Uber', 'calculated', 'that', 'to', 'be', 'less', 'than', '0.6', 'fatalities', 'per', '100m', 'vehicle', 'miles', 'travelled', '—', 'about', 'half', 'the...']","['Uber', 'discloses', 'almost', '6,000', 'incidents', 'of', 'sexual', 'assaults', 'in', 'US']",UP
255,2019-12-06,"['...,', 'though', 'florist', 'is', 'not', 'a', 'job', 'title', 'she', 'likes', '(“a', 'bit', 'petrol', 'station”).', 'An', 'impish', 'figure', 'in', 'floral', 'headdress,...']","['Christmas', 'foraging', 'with', 'Kitten', 'Grayson']",UP
256,2019-12-06,"['...republic', 'of', 'Iran', 'and', 'the', 'elite', 'he', 'perceives', 'as', 'corrupt,', 'the', 'decision', 'to', 'increase', 'petrol', 'prices', 'by', 'half', 'was', 'the', 'last', 'straw...']","['Voices', 'from', 'Iran:', 'Protesters', 'describe', 'unrest', 'and', 'crackdown']",UP
257,2019-12-06,"['...,', 'he', 'is', 'deeply', 'interested', 'in', 'technology’s', 'potential', 'to', 'transform', 'countries', 'such', 'as', 'his', 'native', 'India.', 'But', 'taming', 'the', 'worker...']","['Sundar', 'Pichai:', 'Alphabet’s', 'cautious', 'new', 'helmsman']",UP
258,2019-12-06,"['CLSA,', 'a', 'Hong', 'Kong', 'brokerage', 'best', 'known', 'for', 'its', 'star-studded', 'investor', 'conferences', 'and', 'its', 'origins', 'as', 'a', 'fiercely...']","['Jefferies', 'poaches', 'more', 'staff', 'from', 'CLSA', 'to', 'boost', 'Asia', 'expansion']",UP
259,2019-12-06,"['...the', 'administration’s', 'top-down', 'rules', 'are', 'welcome', '—', 'having', 'spent', 'a', 'day', 'in', 'Chennai,', 'Modi’s', 'Clean', 'India', 'Campaign', 'seems', 'to...']","['Andaman', 'Islands', 'feel', 'the', 'tides', 'of', 'change']",UP
260,2019-12-06,"['Vodafone’s', 'Indian', 'joint', 'venture', 'will', 'have', 'to', '“shut', 'shop”', 'if', 'New', 'Delhi', 'does', 'not', 'intervene', 'to', 'stop', 'a', 'looming', 'multibillion...']","['Vodafone', 'warns', 'it', 'may', '‘shut', 'shop’', 'in', 'India', 'over', '$4bn', 'charge']",UP
261,2019-12-05,"['...vehicle', 'assembly', 'plant', 'GM', 'has', 'idled.', 'The', 'plant', 'will', 'create', '1,100', 'new', 'jobs', 'and', 'have', 'an', 'annual', 'capacity', 'of', 'more', 'than', '30...']","['GM', 'and', 'LG', 'Chem', 'to', 'invest', '$2.3bn', 'in', 'US', 'battery', 'plant', 'venture']",UP
262,2019-12-05,"['...stake', 'in', 'the', 'New', 'York', 'baseball', 'team.', 'Sterling', 'Partners,', 'the', 'investment', 'vehicle', 'for', 'current', 'Mets', 'owner', 'Fred', 'Wilpon,', 'is...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
263,2019-12-05,"['...Mets', 'baseball', 'club.', 'Sterling', 'Partners,', 'the', 'investment', 'vehicle', 'of', 'owner', 'Fred', 'Wilpon,', 'is', 'negotiating', 'a', 'deal', 'whereby', 'the...']","['Opening', 'Quote:', 'Daily', 'Mail’s', 'transformation', 'time']",UP
264,2019-12-05,"['...of', 'interesting', 'facets', 'to', 'this', 'story,', 'so', 'let', 'us', 'explain.', 'The', 'Wilpons', 'own', 'the', 'Mets', 'through', 'a', 'vehicle', 'called', 'Sterling...']","['Hedge', 'fund', 'tycoon', 'Steve', 'Cohen', 'looks', 'to', 'secure', 'elusive', 'sports', 'deal']",UP
265,2019-12-05,"['...killing', 'the', 'need', 'to', 'own', 'a', 'vehicle.', 'By', 'simultaneously', 'designing', 'out', 'waste', 'and', 'maximising', 'product', 'use,', 'such', 'a', 'system', 'would...']","['Share', 'your', 'car', 'to', 'make', 'it', 'go', 'further']",UP
266,2019-12-05,"['...years', 'after', 'it', 'was', 'sold', 'by', 'the', 'Indian', 'group', 'Tata', 'Steel', 'for', '£1.', 'Liberty', 'House,', 'the', 'acquisitive', 'industrial...']","['British', 'Steel’s', 'French', 'factory', 'for', 'sale', 'despite', 'Chinese', 'deal']",UP
267,2019-12-05,"['...UK', 'energy', 'provider', 'British', 'Gas,', 'charging', 'an', 'electric', 'car', 'for', 'a', '100-mile', 'journey', 'costs', '£4,', 'compared', 'with', '£14', 'for', 'petrol...']","['Share', 'your', 'car', 'to', 'make', 'it', 'go', 'further']",UP
268,2019-12-04,"['...vehicle', 'and', 'woke', 'up', 'to', 'her', 'driver', '“raping', 'and', 'groping', 'her”.', 'The', 'complaint', 'said', 'the', 'assailant', 'was', 'arrested', 'but', 'that', 'Lyft...']","['Lyft', 'faces', 'claim', 'it', 'failed', 'to', 'protect', 'female', 'passengers']",UP
