,time,summary,title,trend
352,2019-12-04,"['I', 'have', 'long', 'felt,', 'as', 'Nick', 'Chater', 'argues', 'in', '“', 'Self-driving', 'cars', 'are', 'not', 'safe', 'enough', 'to', 'share', 'our', 'streets”', '(December', '2...']","['Letter:', 'The', 'part-autonomous', 'car', 'is', 'not', 'so', 'far', 'away']",UP
353,2019-12-04,"['...and', 'petrol,', 'precisely', 'the', 'measures', 'that', 'brought', 'desperate', 'Sudanese', 'on', 'to', 'the', 'streets', 'in', 'their', 'millions', 'and', 'swept', 'Mr...']","['Sudan’s', 'fledgling', 'government', 'needs', 'the', 'west’s', 'backing']",UP
354,2019-12-04,"['...worked', 'on', 'prominent', 'cases', 'including', 'the', 'Siemens', 'corruption', 'scandal', 'and', 'Volkswagen’s', 'diesel', 'emissions', 'manipulations...']","['Freshfields', 'hires', 'new', 'legal', 'adviser', 'for', 'German', 'tax', 'scandal']",UP
355,2019-12-04,"['...,', 'allowing', 'it', 'to', 'produce', 'batteries', 'for', '3m', 'electric', 'vehicles.', 'The', 'agreement', 'signed', 'on', 'Wednesday', 'underlines', 'the', 'shift', 'in...']","['Glencore', 'in', 'new', 'cobalt', 'supply', 'deal', 'with', 'South', 'Korean', 'battery', 'maker']",UP
356,2019-12-04,"['...vehicles', 'sold', 'than', 'last', 'year,', 'according', 'to', 'the', 'lobby', 'group', 'for', 'the', 'German', 'auto', 'industry.', 'The', 'Association', 'of', 'the', 'Automotive...']","['Global', 'car', 'market', 'shrinking', 'at', 'fastest', 'rate', 'since', 'financial', 'crisis']",UP
357,2019-12-04,"['...terms', 'of', 'absolute', 'numbers', 'of', 'electric', 'vehicles', 'sold', '—', 'though', 'Oslo', 'is', 'the', 'world', 'leader', 'by', 'some', 'distance', 'in', 'terms', 'of', 'EVs...']","['Taiwan’s', 'brain', 'drain:', 'semiconductor', 'engineers', 'head', 'to', 'China']",UP
358,2019-12-04,"['...special', 'roads', 'and', 'lanes', 'dedicated', 'to', 'autonomous', 'vehicles.', 'James', 'Best', 'London', 'W8,', 'UK...']","['Letter:', 'The', 'part-autonomous', 'car', 'is', 'not', 'so', 'far', 'away']",UP
359,2019-12-02,"['Volkswagen', 'engaged', 'in', 'an', '“obvious', 'cheat”', 'when', 'it', 'allegedly', 'fitted', 'cars', 'with', 'a', 'device', 'that', 'circumvented', 'pollution...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
360,2019-12-02,"['...the', 'action,', 'and', 'with', 'it', 'boost', 'jobs', 'and', 'skills.', 'Flush', 'with', '€1bn', 'of', 'funding', 'from', 'Volkswagen,', 'Goldman', 'Sachs', 'and', 'Ikea...']","['Europe', 'First:', 'how', 'Brussels', 'is', 'retooling', 'industrial', 'policy']",UP
361,2019-12-02,"['...pressed', 'ahead', 'with', 'plans', 'to', 'impose', 'tariffs', 'on', 'EU', 'cars', 'and', 'car', 'parts,', 'it', 'has', 'not', 'ruled', 'out', 'doing', 'so', 'in', 'the', 'future.', 'Brussels...']","['US', 'threatens', 'EU', 'with', 'new', 'tariffs', 'in', 'Airbus-Boeing', 'battle']",UP
362,2019-12-02,"['Volkswagen', 'engaged', 'in', 'an', '“obvious', 'cheat”', 'when', 'it', 'allegedly', 'fitted', 'cars', 'with', 'a', 'device', 'that', 'circumvented', 'pollution...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
363,2019-12-02,"['...announcement', 'that', 'it', 'would', 'build', 'its', 'own', 'gigafactory', 'to', 'build', 'cars', 'and', 'batteries', 'near', 'Berlin', 'only', 'adds', 'to', 'the', 'pressure', 'for...']","['Europe', 'First:', 'how', 'Brussels', 'is', 'retooling', 'industrial', 'policy']",UP
364,2019-12-02,"['...projects,', 'using', 'cleaner', 'forms', 'of', 'energy', 'to', 'power', 'refineries,', 'adding', 'more', 'biofuels', 'into', 'diesel', 'and', 'petrol,', 'cutting...']","['Repsol', 'sets', 'net-zero', 'CO2', 'emissions', 'target', 'for', '2050']",UP
365,2019-12-02,"['...projects,', 'using', 'cleaner', 'forms', 'of', 'energy', 'to', 'power', 'refineries,', 'adding', 'more', 'biofuels', 'into', 'diesel', 'and', 'petrol,', 'cutting...']","['Repsol', 'sets', 'net-zero', 'CO2', 'emissions', 'target', 'for', '2050']",UP
366,2019-12-02,"['...software', 'on', 'its', 'cars', 'that', 'deceived', 'diesel', 'emissions', 'tests.', 'But', 'in', 'the', 'years', 'since,', 'claimants', 'in', 'other', 'jurisdictions', 'have...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
367,2019-12-02,"['...vehicles,', 'with', 'Ocado', 'itself', 'financing', 'the', 'robotics', 'and', 'software.', 'Founded', 'in', '2000', 'by', 'Mr', 'Steiner,', 'Jonathan', 'Faiman', 'and', 'Jason...']","['Ocado', 'launches', '£500m', 'bond', 'to', 'fund', 'robotic', 'warehouses']",UP
368,2019-12-02,"['...in', 'Sweden', 'that', 'hopes', 'to', 'benefit', 'from', 'a', 'boom', 'in', 'electric', 'vehicles.', '4.', 'US', 'unplugging', 'from', 'rest', 'of', 'world', 'Rana', ""Foroohar's...""]","['China’s', 'candid', 'camera', 'lead']",UP
369,2019-12-02,"['...)', '—', 'which', 'found', 'vehicles', 'contained', 'a', 'prohibited', 'defeat', 'device', '—', 'and', 'also', 'to', 'determine', 'whether', 'the', 'software', 'can...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
370,2019-12-02,"['...carmakers', 'were', 'slow', 'to', 'respond', 'to', 'electric', 'vehicles.', 'But', 'in', 'a', 'patch', 'of', 'woodland', '100km', 'west', 'of', 'Stockholm,', 'an', 'entirely', 'new...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
371,2019-12-02,"['...dividends.', 'The', 'vehicles', 'also', 'avoid', 'stamp', 'duty', 'on', 'transfers', 'of', 'local', 'properties.', 'Singapore’s', 'central', 'bank', 'is', 'considering...']","['Singapore/HK', 'property:', 'Reits', 'pass', 'unrest', 'test']",UP
372,2019-12-02,"['....', 'This', 'used', 'to', 'be', 'a', '“niche', 'thing”', 'but', 'there', 'are', 'now', 'thousands', 'of', 'trucks', 'selling', 'water', 'across', 'east', 'Africa.', 'Vehicles', 'might...']","['Spectre', 'of', 'increased', 'drought', 'divides', 'world’s', 'rich', 'and', 'poor']",UP
373,2019-12-02,"['...be', 'used', 'in', 'electric', 'vehicles,', 'grid', 'networks', 'and', 'many', 'other', 'areas.', 'With', 'production', 'due', 'to', 'begin', 'by', 'the', 'end', 'of', 'the', 'year...']","['Europe', 'First:', 'how', 'Brussels', 'is', 'retooling', 'industrial', 'policy']",UP
374,2019-12-02,"['Exchange', 'traded', 'funds', 'linked', 'to', 'bond', 'markets', 'have', 'attracted', 'higher', 'investor', 'inflows', 'than', 'equivalent', 'equity', 'products', 'this...']","['Bond', 'ETFs', 'outshine', 'equity', 'rivals', 'in', '2019']",UP
375,2019-11-29,"['...largest', 'covered', 'shipbuilding', 'hall.', 'Two-hour', 'visits', 'cost', 'from', '€13.50;', 'besucherzentrum-meyerwerft.de', 'Volkswagen,', 'Wolfsburg...']","['Meet', 'the', 'big', 'beasts', 'of', 'Belarus']",UP
376,2019-11-29,"['...investments,', 'while', 'Volkswagen', 'and', 'Ford', 'have', 'also', 'pooled', 'some', 'development', 'resources.', 'In', 'November,', 'Daimler', 'warned', 'that', 'it...']","['German', 'car', 'industry', 'reels', 'as', 'Daimler', 'cuts', '10,000', 'jobs']",UP
377,2019-11-29,"['...planning', 'to', 'merge', 'with', 'France’s', 'PSA,', 'while', 'Ford', 'and', 'Volkswagen', 'have', 'entered', 'their', 'own', 'global', 'alliance', 'to', 'pool...']","['Renault,', 'Nissan', 'and', 'Mitsubishi', 'drive', 'new', 'project', 'tie-up']",UP
378,2019-11-29,"['...in', '2015', 'and', 'fuel', 'economy', 'improvements', 'for', 'cars', 'that', 'limited', 'petrol', 'demand', 'even', 'as', 'highway', 'travel', 'rebounded', 'from', 'a...']","['US', 'is', 'net', 'exporter', 'of', 'oil', 'for', 'first', 'time', 'in', 'decades']",UP
379,2019-11-29,"['...have', 'capacity', 'to', 'manufacture', '160,000', 'petrol', 'and', 'electric', 'vehicles', 'annually,', 'a', 'portion', 'of', 'which', 'will', 'be', 'exported.', 'BMW...']","['BMW', 'and', 'Great', 'Wall', 'begin', 'work', 'on', 'electric', 'vehicle', 'factory', 'in', 'China']",UP
380,2019-11-29,"['...form', 'of', 'petrol', 'and', 'diesel.', 'This', 'week', 'Valero,', 'a', 'US', 'refining', 'company,', 'announced', 'a', 'deal', 'to', 'expand', 'its', 'fuel', 'tank', 'capacity', 'in...']","['US', 'is', 'net', 'exporter', 'of', 'oil', 'for', 'first', 'time', 'in', 'decades']",UP
381,2019-11-29,"['...immense', 'cost', 'of', 'shifting', 'to', 'electric', 'vehicles.', 'So', 'far,', 'the', 'industry', 'has', 'signalled', '50,000', 'job', 'losses', 'this', 'year', 'alone...']","['Germany', 'acts', 'to', 'stop', 'sale', 'of', 'tech', 'companies', 'to', 'non-EU', 'investors']",UP
382,2019-11-28,"['...noon.', 'In', 'Brussels,', 'EU28', 'competitiveness', 'ministers', 'will', 'agree', 'on', 'plans', 'to', 'set', 'up', 'consumer', 'redress', 'system', 'after', 'the...']","['MEPs', 'gripe', 'over', '‘climate', 'emergency’', 'declaration']",UP
383,2019-11-28,"['...Conservatives', 'have', 'promised', 'to', 'look', 'at', 'bringing', 'forward', 'a', 'ban,', 'announced', 'in', '2017,', 'on', 'the', 'sale', 'of', 'new', 'petrol', 'and...']","['Which', 'party', 'is', 'best', 'for', 'the', 'environment', 'in', 'the', 'UK', 'election?']",UP
384,2019-11-28,"['...be', 'even', 'higher', 'than', 'that', 'of', 'diesel', 'trucks,”', 'said', 'Martin', 'Daum,', 'the', 'chief', 'executive', 'of', 'the', 'world’s', 'largest', 'heavy-duty...']","['Companies', 'say', 'Brussels', 'must', 'help', 'boost', 'green', 'truck', 'production']",UP
385,2019-11-28,"['...Conservatives', 'have', 'promised', 'to', 'look', 'at', 'bringing', 'forward', 'a', 'ban,', 'announced', 'in', '2017,', 'on', 'the', 'sale', 'of', 'new', 'petrol', 'and...']","['Which', 'party', 'is', 'best', 'for', 'the', 'environment', 'in', 'the', 'UK', 'election?']",UP
386,2019-11-27,"['...and', 'an', 'Audi', 'badge.', 'The', 'Audi', 'badge', 'is', 'too', 'big', 'to', 'wear,', 'though.”', 'Simons', 'looks', 'disappointed.', '“My', 'mum', 'had', 'a', 'Volkswagen...']","['The', 'Chemical', 'Brothers:', 'still', 'causing', 'a', 'reaction']",UP
387,2019-11-26,"['...also', 'ignores', 'is', 'that', 'Volkswagen', 'earlier', 'this', 'month', 'unveiled', 'a', 'more', 'modern', 'cousin', 'to', 'the', 'e-Golf', 'in', 'the', 'ID.3.', 'Not', 'only', 'does...']","['Are', 'electric', 'vehicles', 'more', 'damaging', 'than', 'diesel?']",DOWN
388,2019-11-26,"['...Sweden', 'and', 'one', 'through', 'a', 'joint', 'venture', 'with', 'carmaker', 'Volkswagen', 'in', 'Germany.', '“There', 'is', 'no', 'doubt', 'our', 'ambitions', 'go', 'much...']","['Battery', 'maker', 'Northvolt', 'scales', 'up', 'ambitions', 'with', 'factory', 'push']",DOWN
389,2019-11-26,"['...recessionary', 'fears', 'fade', 'and', 'borrowing', 'rates', 'remain', 'at', 'historically', 'low', 'levels.', 'Couche-Tard', 'has', 'built', 'a', 'petrol', 'and...']","['Canada’s', 'Couche-Tard', 'seeks', 'to', 'buy', 'Caltex', 'Australia', 'for', '$5.8bn']",DOWN
390,2019-11-26,"['...overstating', 'the', 'case', 'to', 'argue', '“EVs', 'produce', 'more', 'CO2', 'than', 'diesel”.', 'Take', 'the', 'article’s', 'following', 'claim:', 'Data', 'published', 'by', 'VW...']","['Are', 'electric', 'vehicles', 'more', 'damaging', 'than', 'diesel?']",DOWN
391,2019-11-25,"['Hundreds', 'of', 'thousands', 'of', 'German', 'drivers', 'who', 'were', 'sold', 'Volkswagen', 'cars', 'fitted', 'with', 'software', 'to', 'cheat', 'diesel', 'emissions...']","['Paperwork', 'threatens', 'compensation', 'of', 'VW', '‘Dieselgate’', 'customers']",UP
392,2019-11-25,"['Hundreds', 'of', 'thousands', 'of', 'German', 'drivers', 'who', 'were', 'sold', 'Volkswagen', 'cars', 'fitted', 'with', 'software', 'to', 'cheat', 'diesel', 'emissions...']","['Paperwork', 'threatens', 'compensation', 'of', 'VW', '‘Dieselgate’', 'customers']",UP
393,2019-11-25,"['...dioxide,', 'which', 'is', 'emitted', 'from', 'diesel', 'vehicles,', 'were', 'illegally', 'high.', 'In', 'London,', 'more', 'than', '9,000', 'premature', 'deaths', 'each...']","['Living', 'near', 'main', 'road', '‘could', 'raise', 'lung', 'cancer', 'risk', 'by', '10', 'per', 'cent’']",UP
394,2019-11-20,"['...requiring', 'action', 'within', 'a', 'certain', 'timeframe.', 'If', 'that', 'were', 'the', 'only', 'view,', 'BMW,', 'Volkswagen', 'and', 'Daimler', 'would', 'all', 'be...']","['Are', 'we', 'there', 'yet,', 'Mr', 'Trump?', 'Auto', 'tariffs', 'hit', 'a', 'roadblock']",DOWN
395,2019-11-20,"['...financial', 'services', '126', 'BayWa', '7.67', 'Germany', 'Utilities', '127', 'Volkswagen', '7.66', 'Germany', 'Automotive', '(producers', 'and', 'suppliers)', '128...']","['Striving', 'for', 'inclusion:', 'top', 'European', 'companies', 'ranked']",DOWN
396,2019-11-20,"['...Statoil’s', 'former', 'petrol', 'station', 'business.', 'He', 'will', 'take', 'over', 'at', 'the', 'airline', 'on', 'January', '1.', 'Geir', 'Karlsen,', 'many', 'analysts...']","['Norwegian', 'Air', 'Shuttle', 'picks', 'McKinsey', 'adviser', 'as', 'its', 'new', 'chief']",DOWN
397,2019-11-18,"['...on', 'sale', 'next', 'year', 'in', 'a', 'challenge', 'to', 'Tesla', 'and', 'Volkswagen.', 'In', 'its', 'first', 'serious', 'foray', 'into', 'battery', 'cars,', 'the', 'company...']","['Ford', 'jolts', 'electric', 'car', 'race', 'with', 'Mustang', 'SUV', 'launch']",DOWN
398,2019-11-18,"['...university', 'on', 'Monday', 'but', 'were', 'beaten', 'back', 'by', 'volleys', 'of', 'petrol', 'bombs', 'that', 'set', 'the', 'main', 'entrance', 'to', 'Hong', 'Kong...']","['Fierce', 'clashes', 'in', 'Hong', 'Kong', 'as', 'police', 'lay', 'siege', 'to', 'university']",DOWN
399,2019-11-18,"['...Monday', 'said', 'it', 'would', 'provide', 'monthly', 'cash', 'payments', 'to', 'more', 'than', '70', 'per', 'cent', 'of', 'Iranians', 'to', 'compensate', 'for', 'the', 'higher...']","['Iran', 'offers', 'people', 'cash', 'handouts', 'to', 'quell', 'fuel', 'protests']",DOWN
400,2019-11-18,"['...early', 'hours', 'of', 'Monday', 'morning', 'but', 'were', 'beaten', 'back', 'by', 'volleys', 'of', 'petrol', 'bombs', 'that', 'set', 'the', 'main', 'entrance', 'to', 'Hong', 'Kong...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
401,2019-11-18,"['...negotiations', 'between', 'the', 'US', 'and', 'China.', 'The', 'stand-off', 'followed', 'a', 'day', 'of', 'intense', 'clashes', 'that', 'saw', 'protesters', 'hurl', 'petrol...']","['Police', 'storm', 'Hong', 'Kong', 'university', 'after', 'day', 'of', 'violence']",DOWN
402,2019-11-15,"['...,', 'home', 'to', 'Daimler,', 'Bosch', 'and', 'Porsche,', 'and', 'from', 'Wolfsburg,', 'the', 'town', 'in', 'Lower', 'Saxony', 'where', 'Volkswagen', 'has', 'its', 'headquarters...']","['Tesla’s', 'Berlin', 'plant', 'sets', 'up', '‘duel’', 'with', 'German', 'carmakers']",UP
403,2019-11-15,"['Volkswagen', 'unveiled', 'on', 'Friday', 'a', 'big', 'increase', 'to', 'its', 'record-breaking', 'investment', 'in', 'electric', 'cars,', 'cementing', 'its', 'leading...']","['Volkswagen', 'increases', 'investment', 'in', 'electric', 'vehicles']",UP
404,2019-11-15,"['...the', 'annual', 'rate', 'falling', 'to', 'its', 'slowest', 'since', 'May,', 'as', 'well', 'as', 'a', 'rebound', 'in', 'often-volatile', 'auto', 'and', 'petrol', 'sales', 'as...']","['US', 'retail', 'sales', 'bounce', 'back', 'in', 'October', 'but', 'sluggish', 'signs', 'emerge']",UP
405,2019-11-15,"['...shake', 'the', 'German', 'industry', 'out', 'of', 'its', 'complacency.', '“They’ve', 'been', 'sitting', 'in', 'their', 'own', 'diesel', 'la-la-land', 'for', 'far', 'too', 'long...']","['Tesla’s', 'Berlin', 'plant', 'sets', 'up', '‘duel’', 'with', 'German', 'carmakers']",UP
406,2019-11-15,"['...position', 'in', 'the', 'transition', 'to', 'emissions-free', 'transport', 'and', 'bolstering', 'its', 'attempt', 'to', 'put', 'the', 'diesel', 'scandal', 'firmly', 'in...']","['Volkswagen', 'increases', 'investment', 'in', 'electric', 'vehicles']",UP
407,2019-11-12,"['...Herbert', 'Diess,', 'Volkswagen', 'chief', 'executive,', 'who', 'praised', 'Mr', 'Musk', '“for', 'pioneering,', 'for', 'pulling', 'us,', 'for', 'pushing', 'us”.', 'The...']","['Tesla', 'to', 'locate', 'first', 'European', 'production', 'plant', 'in', 'Berlin']",UP
408,2019-11-12,"['...conference', 'on', 'Tuesday,', 'Peter', 'Altmaier,', 'economy', 'minister,', 'said', 'the', 'data', 'of', 'companies', 'such', 'as', 'Volkswagen,', 'and...']","['Angela', 'Merkel', 'urges', 'EU', 'to', 'seize', 'control', 'of', 'data', 'from', 'US', 'tech', 'titans']",UP
409,2019-11-12,"['...medical', 'supplies', 'as', 'the', 'country’s', 'economic', 'turmoil', 'deepens.', 'Petrol', 'stations', 'closed', 'across', 'the', 'country', 'at', 'the', 'weekend...']","['Dollar', 'shortage', 'shakes', 'confidence', 'in', 'Lebanon’s', 'banks']",UP
410,2019-11-08,"['...ways', 'it', 'still', 'is.', 'But', 'these', 'days', 'the', 'investment', 'bank', 'is', 'also', 'going', 'for', 'more', 'of', 'a', 'Volkswagen', 'look,', 'selling', 'its', 'wares', 'to...']","['Goldman', 'bankers', 'learn', 'to', 'love', 'middle-market', 'German', 'deals']",UP
411,2019-11-08,"['...aubergines,', 'olive', 'greens,', 'petrol', 'blues.”', 'Quite', 'literally,', 'she', 'dressed', 'her', 'in', 'the', 'colours', 'of', 'a', 'bruise.', 'And', 'what...']","['The', 'Queen’s', 'new', 'clothes:', 'behind', 'the', 'scenes', 'of', '‘The', 'Crown’', 'season', 'three']",UP
412,2019-11-08,"['...the', 'face', 'of', 'upcoming', 'EU', 'emissions', 'regulations', 'and', 'deals', 'with', 'legal', 'troubles', 'over', 'alleged', 'contraventions', 'of', 'diesel...']","['Daimler', 'chief', 'outlines', 'plan', 'to', 'cut', 'up', 'to', '1,100', 'jobs']",UP
413,2019-11-07,"['...,', 'Toyota’s', 'quarterly', 'operating', 'profit', 'margin', 'at', '8.7', 'per', 'cent', 'stood', 'out,', 'compared', 'with', '7.3', 'per', 'cent', 'at', 'Volkswagen...']","['Toyota', 'shares', 'rise', 'on', '$1.8bn', 'buyback', 'and', 'record', 'profits']",UP
414,2019-11-07,"['...back', 'the', 'global', 'shift', 'to', 'electric', 'vehicles.', 'Carmakers', 'such', 'as', 'Volkswagen', 'and', 'Tesla', 'are', 'starting', 'to', 'develop', 'AI', 'battery...']","['Father-and-son', 'scientists', 'aim', 'to', 'slash', 'car', 'recharge', 'times']",UP
415,2019-11-07,"['...their', 'vehicles', 'with', 'batteries', 'or', 'hybrid', 'systems.', 'Volkswagen', 'has', 'promised', 'that', 'a', 'quarter', 'of', 'its', 'cars', 'will', 'be', 'fully...']","['Is', 'the', 'spark', 'about', 'to', 'die', 'for', 'the', 'internal', 'combustion', 'engine?']",UP
416,2019-11-07,"['...Volkswagen.', 'That', 'was', 'his', 'ambition,', 'but', 'it', 'was', 'too', 'much', 'to', 'pursue', 'for', 'a', 'leader.”', 'Today,', 'a', 'year', 'after', 'his', 'arrest...']","['The', 'downfall', 'of', 'Carlos', 'Ghosn']",UP
417,2019-11-07,"['...cuts,', 'petrol', 'promotions', 'and', 'coupon', 'deals', 'to', 'lure', 'shoppers', 'back.', 'Asked', 'about', 'a', '“wish', 'list”', 'for', 'after', 'the', 'election,', 'Mr', 'Coupe...']","['Sainsbury’s', 'chief', 'warns', 'of', 'Brexit', 'effect', 'as', 'profits', 'plunge']",UP
418,2019-11-07,"['...a', 'tank', 'with', 'petrol.', 'The', 'key', 'is', 'algorithms', 'that', 'measure', 'conditions', 'inside', 'the', 'battery', 'and', 'optimise', 'the', 'flow', 'of', 'energy...']","['Father-and-son', 'scientists', 'aim', 'to', 'slash', 'car', 'recharge', 'times']",UP
419,2019-11-07,"['After', 'a', 'century’s', 'dominance', 'beneath', 'the', 'bonnets', 'of', 'the', 'world’s', 'cars,', 'the', 'piston-driven', 'petrol', 'engine', 'faces', 'a', 'gradual...']","['Is', 'the', 'spark', 'about', 'to', 'die', 'for', 'the', 'internal', 'combustion', 'engine?']",UP
420,2019-11-07,"['...phasing-out', 'of', 'diesel', 'and', 'the', 'greater', 'use', 'of', 'ride-sharing.', 'Lacklustre', 'sales', 'trends', 'at', 'this', 'point', 'of', 'the', 'cycle', 'suggests...']","['Dose', 'of', 'fiscal', 'stimulus', 'can', 'lift', 'Germany', 'out', 'of', 'the', 'doldrums']",UP
421,2019-11-07,"['...the', 'technology.', 'Herbert', 'Diess,', 'Volkswagen', 'chief', 'executive,', 'previously', 'predicted', 'that', 'the', 'cost', 'of', 'a', 'diesel', 'engine', 'would...']","['Is', 'the', 'spark', 'about', 'to', 'die', 'for', 'the', 'internal', 'combustion', 'engine?']",UP
422,2019-11-06,"['...Volkswagen', 'diesel', 'scandal,', 'has', 'caused', 'a', 'rise', 'in', 'carbon', 'dioxide', 'emissions', 'in', 'Europe', 'over', 'the', 'past', 'two', 'years.', 'Carmakers', 'are...']","['Europe', 'has', 'a', 'problem', 'with', 'its', 'SUV', 'habit']",DOWN
423,2019-11-06,"['...the', 'past', 'years.', 'The', 'Financial', 'Times', 'reported', 'in', 'August', 'that', 'Venezuela', 'depended', 'on', 'Rosneft', 'for', 'supplies', 'of', 'imported', 'petrol...']","['Rosneft', 'returns', 'to', 'growth', 'after', 'Russia-Europe', 'pipeline', 'closure']",DOWN
424,2019-11-06,"['...,', 'Peugeot', 'and', 'Citroën', 'does', 'little', 'to', 'address.', 'The', 'shift', 'to', 'SUVs,', 'along', 'with', 'a', 'revival', 'of', 'petrol', 'engines', 'after', 'the', '2015...']","['Europe', 'has', 'a', 'problem', 'with', 'its', 'SUV', 'habit']",DOWN
425,2019-11-06,"['...diesel', 'equivalents,', 'the', 'companies', 'need', 'to', 'set', 'up', 'an', 'entirely', 'new', 'energy', 'infrastructure,', 'installing', 'charging', 'points', 'and...']","['Number', '214', 'to', 'Highgate', 'leads', 'UK’s', 'electric', 'bus', 'charge']",DOWN
426,2019-11-06,"['...Volkswagen', 'diesel', 'scandal,', 'has', 'caused', 'a', 'rise', 'in', 'carbon', 'dioxide', 'emissions', 'in', 'Europe', 'over', 'the', 'past', 'two', 'years.', 'Carmakers', 'are...']","['Europe', 'has', 'a', 'problem', 'with', 'its', 'SUV', 'habit']",DOWN
427,2019-11-05,"['...economy.', 'Car', 'groups', 'such', 'as', 'Volkswagen', 'have', 'promised', 'to', 'launch', 'a', 'string', 'of', 'new', 'electric', 'models', 'in', 'a', 'bid', 'to', 'catch', 'up', 'with...']","['Germany', 'to', 'increase', 'subsidies', 'for', 'electric', 'vehicles']",DOWN
428,2019-11-05,"['...was', 'fixed', 'at', '€5,000.', 'Hybrid', 'cars,', 'which', 'run', 'on', 'both', 'petrol', 'and', 'battery', 'power,', 'will', 'also', 'benefit', 'from', 'the', 'new', 'subsidy...']","['Germany', 'to', 'increase', 'subsidies', 'for', 'electric', 'vehicles']",DOWN
429,2019-11-05,"['Bristol', 'has', 'become', 'the', 'first', 'British', 'city', 'to', 'approve', 'a', 'total', 'ban', 'on', 'diesel', 'cars', 'as', 'part', 'of', 'an', 'effort', 'to', 'drastically...']","['Bristol', 'leads', 'the', 'way', 'in', 'driving', 'out', 'diesel', 'cars']",DOWN
430,2019-11-05,"['...palm-based', 'biodiesel', 'in', 'conventional', 'diesel', 'fuel', 'from', '20', 'per', 'cent', 'to', '30', 'per', 'cent,', 'and', 'this', 'year', 'Indonesian', 'president', 'Joko...']","['Indonesia’s', 'biodiesel', 'plan', 'fires', 'up', '‘red', 'hot’', 'palm', 'oil', 'prices']",DOWN
431,2019-11-05,"['...market', 'share', 'in', 'the', 'month', 'to', '2.3', 'per', 'cent.', 'Meanwhile', 'diesel', 'vehicles', 'saw', 'sales', 'fall', 'for', 'the', '31st', 'straight...']","['Electric', 'and', 'hybrid', 'car', 'sales', 'jump', 'to', '10', 'per', 'cent', 'of', 'UK', 'total']",DOWN
432,2019-11-04,"['...has', 'been', 'attempting', 'to', 'reinvent', 'itself,', 'with', 'a', 'promise', 'to', 'produce', '22m', 'electric', 'cars', 'by', '2028.', 'But', 'Volkswagen,', 'which', 'will...']","['German', 'car', 'executives', 'call', 'for', 'electric-vehicle', 'backing']",DOWN
433,2019-11-04,"['...oilfields', 'in', 'northern', 'Syria,', 'the', 'poll', 'found', 'that', '55', 'per', 'cent', 'of', 'Americans', 'feel', 'petrol', 'prices', 'should', 'be', 'an...']","['Nearly', 'two-thirds', 'of', 'US', 'voters', 'say', 'Trump', 'has', 'not', 'made', 'them', 'better', 'off']",DOWN
434,2019-11-04,"['...of', 'petrol', 'and', 'diesel', 'vehicles.', 'However,', 'your', 'prescribed', 'medicine', 'is', 'less', 'convincing.', 'It', 'is', 'true', 'that', '“major', 'existing...']","['Let', 'buyers', 'choose', 'between', 'electric', 'and', 'hybrid']",DOWN
435,2019-11-04,"['...-vehicle', 'market', 'by', 'any', 'carmaker', 'to', 'date.', 'In', 'the', 'aftermath', 'of', 'the', 'diesel', 'emissions', 'scandal,', 'the', 'world’s', 'largest', 'carmaker...']","['German', 'car', 'executives', 'call', 'for', 'electric-vehicle', 'backing']",DOWN
436,2019-11-04,"['...of', 'petrol', 'and', 'diesel', 'vehicles.', 'However,', 'your', 'prescribed', 'medicine', 'is', 'less', 'convincing.', 'It', 'is', 'true', 'that', '“major', 'existing...']","['Let', 'buyers', 'choose', 'between', 'electric', 'and', 'hybrid']",DOWN
437,2019-11-01,"['...Bentley', 'Motors', 'in', '1998,', 'when', 'Volkswagen', 'bought', 'the', 'brand,', 'in', 'a', 'letter', 'to', 'then', 'VW', 'chief', 'executive', 'Ferdinand', 'Piëch.', 'The...']","['Bentley', 'Motors', 'loses', 'decade-long', 'battle', 'over', 'clothing', 'range']",DOWN
438,2019-11-01,"['...stable', 'of', 'nameplates.', 'Together,', 'they', 'have', '15', 'vehicle', 'marques', '—', 'more', 'than', 'the', 'dozen', 'held', 'by', 'global', 'leader', 'Volkswagen...']","['The', 'long', 'and', 'winding', 'road', 'to', 'the', 'marriage', 'of', 'Fiat', 'and', 'Peugeot']",DOWN
439,2019-11-01,"['...motors', 'developing', 'about', '68bhp.', 'At', 'that', 'time', 'petrol-engine', 'cars', 'were', 'complicated,', 'unreliable', 'and', 'noisy;', 'in', 'old', 'age', 'Queen...']","['The', 'electric', 'dream', 'has', 'been', 'pursued', 'since', 'the', 'dawn', 'of', 'the', 'last', 'century']",DOWN
